easting	northing	depth	day number	days from start 1995	decimal year	Mw	rupture diameter	LATITUDE	LONGITUDE
-512.70	3370.6	-728.00	42156.87157407	7456.8715741	2015.4167	0.17180	13.907	35.270459	139.004053
1684.5	-1966.4	-4533.0	42156.87872685	7456.8787269	2015.4167	0.97352	35.002	35.222355	139.028190
-353.30	3245.6	-1545.0	42156.88739583	7456.8873958	2015.4167	0.52812	20.960	35.269332	139.005794
-583.90	3732.0	-1701.0	42156.89024306	7456.8902431	2015.4167	0.43904	18.917	35.273718	139.003271
-945.20	3731.4	-1674.0	42156.89060185	7456.8906018	2015.4167	1.3298	52.753	35.273714	138.999300
-521.90	3310.7	-1053.0	42156.89243056	7456.8924306	2015.4167	0.26088	15.409	35.269922	139.003955
-946.30	3792.8	-1831.0	42156.89449074	7456.8944907	2015.4167	1.1517	42.970	35.274268	138.999284
-940.40	3785.0	-1791.0	42156.89490741	7456.8949074	2015.4167	1.0626	38.782	35.274194	138.999349
-829.30	3962.6	-2068.0	42156.89803241	7456.8980324	2015.4167	0.97352	35.002	35.275798	139.000570
-814.70	3937.1	-2047.0	42156.90092593	7456.9009259	2015.4167	0.52812	20.960	35.275566	139.000732
-811.80	-2449.2	-687.00	42156.90125000	7456.9012500	2015.4167	0.34996	17.073	35.218005	139.000765
-754.20	3627.0	-1407.0	42156.90630787	7456.9063079	2015.4167	0.52812	20.960	35.272770	139.001400
-567.60	3757.8	-1713.0	42156.90870370	7456.9087037	2015.4167	0.70628	25.732	35.273950	139.003451
-948.90	3785.6	-1837.0	42156.91145833	7456.9114583	2015.4167	0.97352	35.002	35.274202	138.999251
-437.30	5553.2	-234.00	42156.91296296	7456.9129630	2015.4167	0.61720	23.224	35.290133	139.004883
2239.4	-541.20	242.00	42156.91303241	7456.9130324	2015.4167	0.34996	17.073	35.235201	139.034294
1046.1	-1557.9	-1409.0	42156.91304398	7456.9130440	2015.4167	0.34996	17.073	35.226038	139.021175
-930.40	3954.8	-1989.0	42156.91326389	7456.9132639	2015.4167	0.34996	17.073	35.275728	138.999463
-915.00	3950.1	-1991.0	42156.91326389	7456.9132639	2015.4167	0.34996	17.073	35.275684	138.999626
-449.60	5528.7	-250.00	42156.91340278	7456.9134028	2015.4167	0.34996	17.073	35.289913	139.004736
-1085.9	3763.1	-1754.0	42156.91541667	7456.9154167	2015.4167	-0.0063600	11.328	35.273999	138.997754
-75.400	1226.0	-4050.0	42156.92034722	7456.9203472	2015.4167	-0.0063600	11.328	35.251131	139.008854
-573.10	3654.4	-2669.0	42156.92040509	7456.9204051	2015.4167	0.70628	25.732	35.273018	139.003385
-980.20	3828.4	-1829.0	42156.92538194	7456.9253819	2015.4167	0.88444	31.590	35.274585	138.998910
-760.00	3508.8	-1363.0	42156.92560185	7456.9256019	2015.4167	0.70628	25.732	35.271704	139.001335
-916.30	3783.2	-1852.0	42156.94171296	7456.9417130	2015.4167	0.26088	15.409	35.274178	138.999609
-984.80	3798.0	-1608.0	42156.94173611	7456.9417361	2015.4167	0.43904	18.917	35.274312	138.998861
-199.20	3035.9	-1525.0	42156.94395833	7456.9439583	2015.4167	0.79536	28.511	35.267444	139.007503
-640.30	3374.1	-1464.0	42156.95028935	7456.9502894	2015.4167	-0.095440	10.224	35.270492	139.002653
-204.40	3032.6	-1488.0	42156.95035880	7456.9503588	2015.4167	0.34996	17.073	35.267415	139.007438
-207.70	3024.4	-1496.0	42156.95809028	7456.9580903	2015.4167	-0.095440	10.224	35.267338	139.007406
-404.10	3308.0	-1533.0	42156.96903935	7456.9690393	2015.4167	0.26088	15.409	35.269897	139.005241
-965.80	3807.0	-1854.0	42156.97106481	7456.9710648	2015.4167	1.2408	47.611	35.274394	138.999072
-484.60	3373.5	-1463.0	42156.97723380	7456.9772338	2015.4167	0.17180	13.907	35.270487	139.004362
-832.60	-2475.0	-784.00	42156.99437500	7456.9943750	2015.4167	0.61720	23.224	35.217769	139.000537
-398.00	3474.1	-1154.0	42157.00151620	7457.0015162	2015.4194	0.88444	31.590	35.271395	139.005306
-221.30	1171.6	-3663.0	42157.00821759	7457.0082176	2015.4194	0.52812	20.960	35.250639	139.007259
1429.6	-396.90	-476.00	42157.01780093	7457.0178009	2015.4194	-0.0063600	11.328	35.236503	139.025391
-1484.6	-649.70	-964.00	42157.02119213	7457.0211921	2015.4194	0.082720	12.551	35.234224	138.993376
-741.10	3528.1	-1431.0	42157.02508102	7457.0250810	2015.4194	0.26088	15.409	35.271879	139.001546
-1923.4	-2452.7	-3509.0	42157.02784722	7457.0278472	2015.4194	0.70628	25.732	35.217973	138.988558
-762.80	3490.5	-1333.0	42157.04626157	7457.0462616	2015.4194	0.52812	20.960	35.271541	139.001302
-753.20	3531.3	-1436.0	42157.05233796	7457.0523380	2015.4194	0.26088	15.409	35.271908	139.001400
-508.80	3391.1	-1525.0	42157.05442130	7457.0544213	2015.4194	-0.0063600	11.328	35.270646	139.004085
90.700	1008.9	-3925.0	42157.05836806	7457.0583681	2015.4194	0.17180	13.907	35.249174	139.010677
1677.3	-1147.8	-241.00	42157.08208333	7457.0820833	2015.4194	-0.18452	9.2272	35.229736	139.028109
1568.0	-6760.0	35.000	42157.08298611	7457.0829861	2015.4194	0.52812	20.960	35.179150	139.026904
1353.5	-1480.1	-1279.0	42157.08682870	7457.0868287	2015.4194	-0.095440	10.224	35.226737	139.024561
-858.30	3677.8	-1461.0	42157.08853009	7457.0885301	2015.4194	1.5080	64.763	35.273230	139.000260
-634.40	3533.4	-1535.0	42157.08895833	7457.0889583	2015.4194	0.34996	17.073	35.271928	139.002718
-811.90	3720.6	-1548.0	42157.08965278	7457.0896528	2015.4194	0.70628	25.732	35.273617	139.000765
-839.40	3673.1	-1444.0	42157.09002315	7457.0900231	2015.4194	0.97352	35.002	35.273185	139.000456
-906.80	3655.3	-1401.0	42157.09071759	7457.0907176	2015.4194	0.43904	18.917	35.273027	138.999723
-884.70	3678.3	-1415.0	42157.09109954	7457.0910995	2015.4194	0.97352	35.002	35.273234	138.999967
1361.5	-1498.1	-1469.0	42157.09232639	7457.0923264	2015.4194	0.34996	17.073	35.226575	139.024642
1395.2	-1511.7	-1387.0	42157.09466435	7457.0946643	2015.4194	-0.095440	10.224	35.226453	139.025016
1345.9	-1468.6	-1362.0	42157.09729167	7457.0972917	2015.4194	0.082720	12.551	35.226843	139.024463
-730.30	3503.9	-1392.0	42157.11674769	7457.1167477	2015.4194	1.1517	42.970	35.271663	139.001660
-722.80	3498.6	-1381.0	42157.11721065	7457.1172107	2015.4194	0.43904	18.917	35.271615	139.001742
-739.30	3484.1	-1303.0	42157.11876157	7457.1187616	2015.4194	0.52812	20.960	35.271484	139.001563
-696.00	3485.4	-1365.0	42157.11913194	7457.1191319	2015.4194	0.26088	15.409	35.271497	139.002035
-785.80	3491.6	-1308.0	42157.11981481	7457.1198148	2015.4194	0.79536	28.511	35.271549	139.001042
2268.8	-644.40	94.000	42157.12106481	7457.1210648	2015.4194	-0.18452	9.2272	35.234269	139.034603
-805.30	-2452.9	-769.00	42157.12179398	7457.1217940	2015.4194	0.88444	31.590	35.217973	139.000846
1372.5	-1510.1	-1498.0	42157.12693287	7457.1269329	2015.4194	0.17180	13.907	35.226469	139.024756
-707.30	3534.9	-1484.0	42157.12770833	7457.1277083	2015.4194	1.1517	42.970	35.271940	139.001904
-701.20	3520.6	-1474.0	42157.12799769	7457.1279977	2015.4194	0.17180	13.907	35.271814	139.001986
-687.70	3519.2	-1465.0	42157.12799769	7457.1279977	2015.4194	0.17180	13.907	35.271802	139.002132
-734.70	3546.8	-1420.0	42157.12946759	7457.1294676	2015.4194	0.17180	13.907	35.272050	139.001611
850.50	997.40	-2775.0	42157.13738426	7457.1373843	2015.4194	0.26088	15.409	35.249068	139.019027
1423.7	-604.60	-1275.0	42157.14039352	7457.1403935	2015.4194	-0.0063600	11.328	35.234631	139.025326
-773.60	3654.5	-1253.0	42157.14557870	7457.1455787	2015.4194	0.52812	20.960	35.273018	139.001188
-814.30	-2466.7	-794.00	42157.14769676	7457.1476968	2015.4194	0.52812	20.960	35.217847	139.000732
-814.00	-2457.2	-822.00	42157.14863426	7457.1486343	2015.4194	0.70628	25.732	35.217932	139.000749
-853.00	3791.8	-1745.0	42157.16126157	7457.1612616	2015.4194	0.26088	15.409	35.274255	139.000309
-508.20	3466.3	-1208.0	42157.16391204	7457.1639120	2015.4194	-0.095440	10.224	35.271322	139.004102
-672.90	3464.2	-1245.0	42157.16995370	7457.1699537	2015.4194	0.082720	12.551	35.271305	139.002295
923.80	-1465.5	-3831.0	42157.17462963	7457.1746296	2015.4194	0.52812	20.960	35.226872	139.019824
-818.10	-2430.3	-875.00	42157.17487269	7457.1748727	2015.4194	0.34996	17.073	35.218176	139.000700
-815.00	-2434.9	-901.00	42157.17487269	7457.1748727	2015.4194	0.34996	17.073	35.218132	139.000732
861.70	966.70	-2696.0	42157.18170139	7457.1817014	2015.4194	0.26088	15.409	35.248792	139.019157
94.800	1184.0	-4095.0	42157.19168981	7457.1916898	2015.4194	0.88444	31.590	35.250753	139.010726
-1027.1	3721.7	-1685.0	42157.19871528	7457.1987153	2015.4194	0.43904	18.917	35.273625	138.998405
-766.00	3727.5	-1854.0	42157.20557870	7457.2055787	2015.4194	0.52812	20.960	35.273678	139.001270
1287.8	-26.600	-798.00	42157.22906250	7457.2290625	2015.4194	0.26088	15.409	35.239840	139.023828
-648.80	3392.5	-610.00	42157.23310185	7457.2331018	2015.4194	-0.0063600	11.328	35.270658	139.002555
-868.20	3804.5	-1794.0	42157.24743056	7457.2474306	2015.4194	1.6862	79.508	35.274369	139.000146
-870.70	3836.3	-1896.0	42157.24800926	7457.2480093	2015.4194	0.34996	17.073	35.274658	139.000114
-891.70	3798.8	-1766.0	42157.25188657	7457.2518866	2015.4194	0.97352	35.002	35.274320	138.999886
-917.00	3815.2	-1775.0	42157.25230324	7457.2523032	2015.4194	0.34996	17.073	35.274467	138.999609
-973.80	3818.8	-1869.0	42157.25688657	7457.2568866	2015.4194	0.61720	23.224	35.274500	138.998991
-4661.0	5709.2	-1439.0	42157.25726852	7457.2572685	2015.4194	0.52812	20.960	35.291541	138.958464
-965.10	3810.2	-1874.0	42157.25758102	7457.2575810	2015.4194	0.70628	25.732	35.274422	138.999072
-879.30	3816.7	-1770.0	42157.26304398	7457.2630440	2015.4194	0.52812	20.960	35.274483	139.000016
1369.7	414.70	-2243.0	42157.26824074	7457.2682407	2015.4194	0.082720	12.551	35.243819	139.024740
1189.1	782.20	-2148.0	42157.26883102	7457.2688310	2015.4194	0.17180	13.907	35.247131	139.022754
1164.0	784.30	-2138.0	42157.26898148	7457.2689815	2015.4194	-0.0063600	11.328	35.247148	139.022477
1158.3	787.00	-2172.0	42157.26902778	7457.2690278	2015.4194	0.52812	20.960	35.247172	139.022412
1162.1	803.10	-2113.0	42157.26906250	7457.2690625	2015.4194	0.52812	20.960	35.247319	139.022445
1211.0	672.40	-2448.0	42157.27094907	7457.2709491	2015.4194	0.34996	17.073	35.246139	139.022982
1374.3	529.40	-1988.0	42157.27137731	7457.2713773	2015.4194	0.17180	13.907	35.244853	139.024788
1357.1	582.20	-2047.0	42157.27144676	7457.2714468	2015.4194	0.17180	13.907	35.245329	139.024593
1375.0	592.90	-2013.0	42157.27158565	7457.2715857	2015.4194	-0.095440	10.224	35.245422	139.024788
1340.8	603.10	-1961.0	42157.27163194	7457.2716319	2015.4194	0.34996	17.073	35.245516	139.024414
1045.4	587.90	-1858.0	42157.27167824	7457.2716782	2015.4194	-0.0063600	11.328	35.245378	139.021175
1317.8	665.10	-2090.0	42157.27199074	7457.2719907	2015.4194	-0.0063600	11.328	35.246073	139.024170
1360.7	567.10	-1991.0	42157.27243056	7457.2724306	2015.4194	0.26088	15.409	35.245190	139.024626
1118.2	861.40	-2042.0	42157.27269676	7457.2726968	2015.4194	-0.095440	10.224	35.247843	139.021973
-563.80	3409.5	-424.00	42157.27968750	7457.2796875	2015.4194	0.34996	17.073	35.270813	139.003483
-211.70	3028.2	-1470.0	42157.28822917	7457.2882292	2015.4194	0.61720	23.224	35.267375	139.007357
1195.1	679.60	-2038.0	42157.29350694	7457.2935069	2015.4194	-0.0063600	11.328	35.246204	139.022819
1184.0	616.90	-2214.0	42157.29357639	7457.2935764	2015.4194	-0.18452	9.2272	35.245638	139.022689
1509.9	-1307.7	-4466.0	42157.33259259	7457.3325926	2015.4194	0.70628	25.732	35.228292	139.026270
-1295.1	1361.7	-1970.0	42157.33559028	7457.3355903	2015.4194	0.70628	25.732	35.252352	138.995459
1735.2	-121.80	-187.00	42157.33583333	7457.3358333	2015.4194	-0.18452	9.2272	35.238981	139.028743
2564.2	-974.30	-3052.0	42157.33583333	7457.3358333	2015.4194	0.17180	13.907	35.231299	139.037858
1538.8	-1367.5	-4413.0	42157.33662037	7457.3366204	2015.4194	1.0626	38.782	35.227755	139.026595
-2000.8	-2496.1	-4582.0	42157.34113426	7457.3411343	2015.4194	0.70628	25.732	35.217582	138.987712
1166.5	742.40	-2459.0	42157.35027778	7457.3502778	2015.4194	0.52812	20.960	35.246769	139.022493
1228.1	822.30	-2304.0	42157.35412037	7457.3541204	2015.4194	0.43904	18.917	35.247493	139.023177
823.10	1089.0	-2802.0	42157.35679398	7457.3567940	2015.4194	0.17180	13.907	35.249894	139.018734
-489.50	3188.7	-779.00	42157.35964120	7457.3596412	2015.4194	0.88444	31.590	35.268819	139.004313
-1914.8	-2469.5	-3543.0	42157.36819444	7457.3681944	2015.4194	0.52812	20.960	35.217822	138.988656
-770.70	3627.7	-1235.0	42157.36981481	7457.3698148	2015.4194	0.43904	18.917	35.272778	139.001221
-972.20	3644.2	-1580.0	42157.36990741	7457.3699074	2015.4194	0.082720	12.551	35.272925	138.999007
-737.70	3619.9	-1367.0	42157.37000000	7457.3700000	2015.4194	0.17180	13.907	35.272709	139.001579
1222.7	576.20	-2287.0	42157.37239583	7457.3723958	2015.4194	0.43904	18.917	35.245272	139.023112
1061.9	863.70	-2119.0	42157.37260417	7457.3726042	2015.4194	0.17180	13.907	35.247864	139.021354
1007.0	861.20	-2221.0	42157.37284722	7457.3728472	2015.4194	0.52812	20.960	35.247843	139.020752
-774.90	3876.2	-2413.0	42157.41027778	7457.4102778	2015.4194	0.88444	31.590	35.275016	139.001172
-1951.9	-2436.9	-3587.0	42157.41333333	7457.4133333	2015.4194	0.43904	18.917	35.218115	138.988249
-542.20	3293.2	-299.00	42157.42667824	7457.4266782	2015.4194	1.8643	97.609	35.269763	139.003727
-604.20	3427.7	-420.00	42157.43101852	7457.4310185	2015.4194	0.43904	18.917	35.270976	139.003044
1695.7	-719.90	-4242.0	42157.43372685	7457.4337269	2015.4194	0.70628	25.732	35.233590	139.028320
-791.80	3754.9	-2076.0	42157.43670139	7457.4367014	2015.4194	0.52812	20.960	35.273926	139.000977
836.00	1025.6	-2606.0	42157.45606481	7457.4560648	2015.4194	0.34996	17.073	35.249325	139.018864
826.90	1043.9	-2659.0	42157.45621528	7457.4562153	2015.4194	0.26088	15.409	35.249487	139.018766
1195.2	1682.3	-3520.0	42157.47884259	7457.4788426	2015.4194	0.79536	28.511	35.255245	139.022819
-277.50	2874.0	-210.00	42157.48225694	7457.4822569	2015.4194	0.70628	25.732	35.265983	139.006641
1109.7	108.50	-1684.0	42157.49767361	7457.4976736	2015.4194	0.26088	15.409	35.241056	139.021875
-559.50	3428.3	-1552.0	42157.50153935	7457.5015393	2015.4194	0.70628	25.732	35.270980	139.003532
1813.0	-197.90	650.00	42157.50792824	7457.5079282	2015.4194	0.52812	20.960	35.238298	139.029606
-454.30	3329.1	-626.00	42157.52876157	7457.5287616	2015.4194	0.61720	23.224	35.270085	139.004687
-324.80	3556.2	-1518.0	42157.53079861	7457.5307986	2015.4194	0.70628	25.732	35.272135	139.006120
1490.7	-96.900	-1725.0	42157.53666667	7457.5366667	2015.4194	1.1517	42.970	35.239205	139.026058
-545.00	3416.0	-1498.0	42157.54265046	7457.5426505	2015.4194	0.43904	18.917	35.270870	139.003695
-514.80	3307.8	-1135.0	42157.54824074	7457.5482407	2015.4194	0.70628	25.732	35.269893	139.004020
-514.00	3305.7	-1159.0	42157.55129630	7457.5512963	2015.4194	0.70628	25.732	35.269877	139.004036
-1703.4	-2331.5	-3800.0	42157.55681713	7457.5568171	2015.4194	1.1517	42.970	35.219063	138.990967
-255.20	3055.3	-1573.0	42157.60983796	7457.6098380	2015.4194	0.70628	25.732	35.267619	139.006885
826.10	1036.6	-2733.0	42157.61667824	7457.6166782	2015.4194	0.34996	17.073	35.249422	139.018766
1071.2	-1690.7	-4661.0	42157.61960648	7457.6196065	2015.4194	1.5080	64.763	35.224841	139.021452
602.60	1153.0	-2873.0	42157.74734954	7457.7473495	2015.4194	0.61720	23.224	35.250472	139.016309
1374.4	-918.20	-1776.0	42157.77415509	7457.7741551	2015.4194	0.17180	13.907	35.231803	139.024788
1542.7	-1561.5	-79.000	42157.77423611	7457.7742361	2015.4194	-0.095440	10.224	35.226005	139.026628
-222.80	3329.8	-1131.0	42157.78305556	7457.7830556	2015.4194	0.34996	17.073	35.270093	139.007243
1818.9	-2035.6	-5239.0	42157.78664352	7457.7866435	2015.4194	0.88444	31.590	35.221733	139.029671
-241.50	3856.9	-6043.0	42157.78966435	7457.7896643	2015.4194	0.79536	28.511	35.274845	139.007031
-451.20	3209.3	-706.00	42157.79391204	7457.7939120	2015.4194	0.61720	23.224	35.269006	139.004720
700.40	1614.2	-1771.0	42157.79783565	7457.7978357	2015.4194	0.70628	25.732	35.254631	139.017383
594.30	945.30	-412.00	42157.81238426	7457.8123843	2015.4194	0.43904	18.917	35.248600	139.016211
610.60	915.10	-409.00	42157.81306713	7457.8130671	2015.4194	0.34996	17.073	35.248328	139.016390
594.10	932.20	-413.00	42157.81310185	7457.8131018	2015.4194	0.26088	15.409	35.248482	139.016211
610.50	890.40	-392.00	42157.81341435	7457.8134143	2015.4194	0.34996	17.073	35.248104	139.016390
616.80	889.70	-399.00	42157.81354167	7457.8135417	2015.4194	0.34996	17.073	35.248100	139.016455
562.90	994.40	-326.00	42157.81364583	7457.8136458	2015.4194	-0.095440	10.224	35.249044	139.015869
567.10	999.90	-305.00	42157.81452546	7457.8145255	2015.4194	0.17180	13.907	35.249093	139.015918
579.30	981.30	-306.00	42157.81452546	7457.8145255	2015.4194	0.17180	13.907	35.248926	139.016048
-22.000	1160.9	-1844.0	42157.81473380	7457.8147338	2015.4194	0.61720	23.224	35.250545	139.009440
596.20	938.40	-286.00	42157.81473380	7457.8147338	2015.4194	0.17180	13.907	35.248539	139.016227
796.60	640.70	-3185.0	42157.81481481	7457.8148148	2015.4194	0.26088	15.409	35.245854	139.018441
578.30	958.40	-261.00	42157.81513889	7457.8151389	2015.4194	0.082720	12.551	35.248718	139.016032
580.80	964.80	-258.00	42157.81513889	7457.8151389	2015.4194	0.082720	12.551	35.248775	139.016064
608.60	928.10	-328.00	42157.81524306	7457.8152431	2015.4194	-0.095440	10.224	35.248446	139.016374
600.30	924.40	-318.00	42157.81543981	7457.8154398	2015.4194	0.61720	23.224	35.248413	139.016276
610.50	921.80	-324.00	42157.81543981	7457.8154398	2015.4194	0.70628	25.732	35.248389	139.016390
617.90	896.80	-251.00	42157.81561343	7457.8156134	2015.4194	0.34996	17.073	35.248161	139.016471
659.30	833.00	-302.00	42157.81561343	7457.8156134	2015.4194	0.17180	13.907	35.247587	139.016927
594.70	1147.5	-132.00	42157.82153935	7457.8215394	2015.4194	0.52812	20.960	35.250423	139.016211
1164.4	701.00	-2231.0	42157.85072917	7457.8507292	2015.4194	0.082720	12.551	35.246399	139.022477
1178.3	648.80	-2162.0	42157.85098380	7457.8509838	2015.4194	-0.0063600	11.328	35.245927	139.022624
-394.60	3310.5	-1511.0	42157.87481481	7457.8748148	2015.4194	0.34996	17.073	35.269918	139.005355
-525.00	3335.0	-1235.0	42157.88201389	7457.8820139	2015.4194	0.43904	18.917	35.270138	139.003923
757.40	1063.0	-2676.0	42157.88366898	7457.8836690	2015.4194	0.97352	35.002	35.249662	139.018001
757.40	1059.5	-2735.0	42157.88900463	7457.8890046	2015.4194	0.61720	23.224	35.249630	139.018001
758.10	1084.0	-2726.0	42157.89098380	7457.8909838	2015.4194	0.52812	20.960	35.249849	139.018018
1405.1	-1630.2	-1894.0	42157.89665509	7457.8966551	2015.4194	0.34996	17.073	35.225387	139.025114
-440.90	3539.5	-1168.0	42157.90500000	7457.9050000	2015.4194	0.70628	25.732	35.271985	139.004834
666.10	1641.9	-1678.0	42157.90717593	7457.9071759	2015.4194	0.61720	23.224	35.254879	139.017008
-426.20	3811.1	-2389.0	42157.94050926	7457.9405093	2015.4194	0.97352	35.002	35.274430	139.004997
-405.40	3827.3	-2378.0	42157.94475694	7457.9447569	2015.4194	0.34996	17.073	35.274577	139.005225
-449.60	3845.6	-2416.0	42157.94899306	7457.9489931	2015.4194	0.34996	17.073	35.274744	139.004736
-400.90	3451.3	-1349.0	42157.95896991	7457.9589699	2015.4194	0.26088	15.409	35.271187	139.005273
-2454.0	-54.200	-654.00	42158.00311343	7458.0031134	2015.4222	0.61720	23.224	35.239591	138.982731
2005.1	-851.30	159.00	42158.01464120	7458.0146412	2015.4222	0.52812	20.960	35.232406	139.031706
1999.6	-857.00	146.00	42158.03045139	7458.0304514	2015.4222	0.17180	13.907	35.232357	139.031657
1750.8	-237.40	678.00	42158.04016204	7458.0401620	2015.4222	0.70628	25.732	35.237939	139.028923
2037.3	-623.60	-12.000	42158.11421296	7458.1142130	2015.4222	-0.18452	9.2272	35.234460	139.032064
1676.0	-1003.0	-443.00	42158.11422454	7458.1142245	2015.4222	-0.095440	10.224	35.231038	139.028092
1474.1	-867.40	-316.00	42158.11425926	7458.1142593	2015.4222	-0.095440	10.224	35.232259	139.025879
2080.0	-571.50	4.0000	42158.11425926	7458.1142593	2015.4222	-0.18452	9.2272	35.234928	139.032536
1329.6	-1072.8	-2400.0	42158.13002315	7458.1300231	2015.4222	0.97352	35.002	35.230412	139.024284
1182.4	-1271.2	-2955.0	42158.13018519	7458.1301852	2015.4222	0.34996	17.073	35.228621	139.022673
64.400	3427.7	-776.00	42158.13315972	7458.1331597	2015.4222	0.26088	15.409	35.270976	139.010384
-711.80	3108.8	-1106.0	42158.13321759	7458.1332176	2015.4222	0.082720	12.551	35.268099	139.001855
864.50	-1212.5	-3238.0	42158.13593750	7458.1359375	2015.4222	0.17180	13.907	35.229150	139.019173
2011.1	-843.30	176.00	42158.14003472	7458.1400347	2015.4222	0.26088	15.409	35.232479	139.031771
-568.90	3175.3	-1193.0	42158.14018519	7458.1401852	2015.4222	0.61720	23.224	35.268701	139.003434
-422.10	3373.6	-408.00	42158.16050926	7458.1605093	2015.4222	0.70628	25.732	35.270487	139.005046
643.40	1102.2	-3072.0	42158.19673611	7458.1967361	2015.4222	0.082720	12.551	35.250016	139.016748
646.70	1139.2	-3089.0	42158.20037037	7458.2003704	2015.4222	0.26088	15.409	35.250346	139.016797
664.80	1099.0	-3157.0	42158.20040509	7458.2004051	2015.4222	0.52812	20.960	35.249988	139.016992
528.90	1148.5	-3138.0	42158.20103009	7458.2010301	2015.4222	0.26088	15.409	35.250431	139.015495
665.00	1082.8	-3098.0	42158.20206019	7458.2020602	2015.4222	0.26088	15.409	35.249841	139.016992
667.50	1023.1	-3075.0	42158.20212963	7458.2021296	2015.4222	0.26088	15.409	35.249300	139.017025
690.30	1097.3	-3053.0	42158.20223380	7458.2022338	2015.4222	1.0626	38.782	35.249972	139.017269
662.70	1128.1	-2945.0	42158.20256944	7458.2025694	2015.4222	0.34996	17.073	35.250248	139.016960
682.60	1133.0	-2949.0	42158.20260417	7458.2026042	2015.4222	0.082720	12.551	35.250293	139.017188
612.80	1143.7	-3164.0	42158.20461806	7458.2046181	2015.4222	1.3298	52.753	35.250387	139.016423
626.50	1125.5	-3088.0	42158.20488426	7458.2048843	2015.4222	0.52812	20.960	35.250224	139.016569
668.50	1115.7	-3099.0	42158.20761574	7458.2076157	2015.4222	0.43904	18.917	35.250134	139.017025
678.10	1130.5	-3082.0	42158.20765046	7458.2076505	2015.4222	0.34996	17.073	35.250269	139.017139
2043.9	-2076.2	-5286.0	42158.20875000	7458.2087500	2015.4222	0.97352	35.002	35.221366	139.032145
644.00	1105.2	-2771.0	42158.22253472	7458.2225347	2015.4222	0.43904	18.917	35.250041	139.016764
2137.1	-205.90	997.00	42158.24328704	7458.2432870	2015.4222	-0.0063600	11.328	35.238224	139.033171
1378.2	-3578.9	-4969.0	42158.25065972	7458.2506597	2015.4222	0.70628	25.732	35.207821	139.024821
1376.1	-3611.5	-4944.0	42158.25094907	7458.2509491	2015.4222	0.70628	25.732	35.207528	139.024805
-850.90	3910.8	-2030.0	42158.25250000	7458.2525000	2015.4222	0.52812	20.960	35.275330	139.000326
-238.70	3001.6	-1397.0	42158.25734954	7458.2573495	2015.4222	0.26088	15.409	35.267135	139.007064
-232.10	3006.5	-1412.0	42158.26354167	7458.2635417	2015.4222	0.61720	23.224	35.267179	139.007129
1363.7	-3611.8	-4897.0	42158.26600694	7458.2660069	2015.4222	1.5080	64.763	35.207524	139.024658
-228.10	3003.8	-1420.0	42158.31212963	7458.3121296	2015.4222	0.43904	18.917	35.267155	139.007178
675.10	1162.6	-3203.0	42158.31592593	7458.3159259	2015.4222	0.34996	17.073	35.250557	139.017106
611.60	1161.7	-3291.0	42158.32076389	7458.3207639	2015.4222	0.34996	17.073	35.250549	139.016406
627.10	1070.7	-2894.0	42158.32721065	7458.3272107	2015.4222	0.34996	17.073	35.249731	139.016569
553.50	999.60	-3066.0	42158.32731481	7458.3273148	2015.4222	1.1517	42.970	35.249089	139.015771
-873.50	3912.8	-2070.0	42158.32768519	7458.3276852	2015.4222	0.43904	18.917	35.275346	139.000081
648.80	1032.9	-2840.0	42158.32842593	7458.3284259	2015.4222	0.26088	15.409	35.249390	139.016813
628.60	1048.8	-2698.0	42158.32903935	7458.3290393	2015.4222	0.52812	20.960	35.249532	139.016585
616.40	1158.7	-2759.0	42158.32922454	7458.3292245	2015.4222	0.70628	25.732	35.250525	139.016455
-861.20	3915.9	-2045.0	42158.33503472	7458.3350347	2015.4222	0.43904	18.917	35.275374	139.000228
649.80	1024.7	-2681.0	42158.33546296	7458.3354630	2015.4222	1.0626	38.782	35.249316	139.016829
619.90	1097.2	-2656.0	42158.33748843	7458.3374884	2015.4222	0.70628	25.732	35.249967	139.016488
616.50	1113.1	-2775.0	42158.33961806	7458.3396181	2015.4222	0.26088	15.409	35.250114	139.016455
724.80	1013.2	-2681.0	42158.34151620	7458.3415162	2015.4222	1.5080	64.763	35.249211	139.017643
711.20	1079.2	-3134.0	42158.34800926	7458.3480093	2015.4222	0.26088	15.409	35.249809	139.017497
742.20	1061.4	-2971.0	42158.36075231	7458.3607523	2015.4222	0.26088	15.409	35.249646	139.017839
759.90	1084.3	-2616.0	42158.36346065	7458.3634606	2015.4222	0.52812	20.960	35.249854	139.018034
723.20	1094.8	-2682.0	42158.36454861	7458.3645486	2015.4222	0.70628	25.732	35.249947	139.017627
763.10	1078.1	-2607.0	42158.36627315	7458.3662732	2015.4222	1.1517	42.970	35.249797	139.018066
672.80	1097.8	-2496.0	42158.36708333	7458.3670833	2015.4222	2.2206	147.11	35.249976	139.017074
623.70	985.30	-2466.0	42158.36872685	7458.3687268	2015.4222	0.70628	25.732	35.248958	139.016536
822.00	1079.5	-2639.0	42158.37021991	7458.3702199	2015.4222	0.43904	18.917	35.249809	139.018717
641.90	1009.5	-2322.0	42158.37262731	7458.3726273	2015.4222	0.70628	25.732	35.249178	139.016732
651.30	1018.7	-2277.0	42158.37324074	7458.3732407	2015.4222	1.0626	38.782	35.249264	139.016846
